ano,identificacao,tipo,autoria,casa,data_apresentacao,situacao,virou_norma,tema,ementa,codigo_materia,url
2021,PL 2/2021,Projeto de Lei Ordinária,Senadora Leila Barros (PSB/DF),SF,2021-01-04,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Altera a Lei nº 10.257, de 10 de julho de 2001, – Estatuto da Cidade, para assegurar o acesso a montanhas, paredes rochosas, praias, rios, cachoeiras, cavernas e outros sítios naturais públicos de grande beleza cênica ou interesse para a visitação pública.",146235,https://legis.senado.gov.br/sdleg-getter/documento?dm=8919436
2021,MPV 1026/2021,Medida Provisória,Presidência da República,CN,2021-01-06,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,"Dispõe sobre as medidas excepcionais relativas à aquisição de vacinas, insumos, bens e serviços de logística, tecnologia da informação e comunicação, comunicação social e publicitária e treinamentos destinados à vacinação contra a covid-19 e sobre o Plano Nacional de Operacionalização da Vacinação contra a Covid-19.",146154,https://legis.senado.gov.br/sdleg-getter/documento?dm=8919585
2021,PL 12/2021,Projeto de Lei Ordinária,Senador Paulo Paim (PT/RS),SF,2021-01-25,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,"Suspende as obrigações da República Federativa do Brasil de implementar ou aplicar as seções 1, 4, 5 e 7 da Parte II do Acordo sobre os Aspectos dos Direitos de Propriedade Intelectual Relacionados ao Comércio (ADPIC) – Agreement on Trade-Related Aspects of Intellectual Property Rights (TRIPS), adotado pelo Conselho-Geral da Organização Mundial do Comércio, em 6 de dezembro de 2005 e promulgado pelo Decreto nº 9.289, de 21 de fevereiro de 2018, ou de fazer cumprir essas seções nos termos da Parte III do Acordo TRIPS, em relação à prevenção, contenção ou tratamento da COVID-19, enquanto vigorar a situação de emergência de saúde pública de importância internacional relacionada ao coronavírus (Covid-19).",146245,https://legis.senado.gov.br/sdleg-getter/documento?dm=8920535
2021,PRN 1/2021,Projeto de Resolução,Senador Eduardo Gomes (MDB/TO),CN,2021-01-26,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,"Altera a redação do §2° do art. 4° da Resolução n° 1, de 1970- CN (Regimento Comum), para ampliar o número de vice-líderes do Governo no Congresso Nacional.",146342,https://legis.senado.gov.br/sdleg-getter/documento?dm=8920563
2021,MPV 1027/2021,Medida Provisória,Presidência da República,CN,2021-02-01,TRANSFORMADA EM NORMA JURÍDICA,True,Saúde,Dispõe sobre o estabelecimento de barreiras sanitárias protetivas de áreas indígenas.,146201,https://legis.senado.gov.br/sdleg-getter/documento?dm=8920915
2021,PRS 2/2021,Projeto de Resolução,Senador Carlos Fávaro (PSD/MT),SF,2021-02-03,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Institui o Grupo Parlamentar Brasil - Irã,146261,https://legis.senado.gov.br/sdleg-getter/documento?dm=8921532
2021,PLP 10/2021,Projeto de Lei Complementar,Senador Luis Carlos Heinze (PP/RS),SF,2021-02-04,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,"Altera o art. 5º da Lei Complementar nº 172, de 15 de abril de 2020, para estender, até o final do exercício financeiro de 2021, a autorização concedida aos Estados, ao Distrito Federal e aos Municípios para que eles possam transpor e transferir saldos financeiros remanescentes de exercícios anteriores constantes dos seus respectivos fundos de saúde quando os valores forem provenientes de repasses do Ministério da Saúde.",146270,https://legis.senado.gov.br/sdleg-getter/documento?dm=8922576
2021,PRS 4/2021,Projeto de Resolução,Senador Carlos Fávaro (PSD/MT),SF,2021-02-04,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Institui o Grupo Parlamentar Brasil - Bolívia,146285,https://legis.senado.gov.br/sdleg-getter/documento?dm=8922892
2021,PRS 6/2021,Projeto de Resolução,"Senadora Eliziane Gama (CIDADANIA/MA), Senadora Simone Tebet (MDB/MS), Senadora Daniella Ribeiro (PP/PB), Senadora Mara Gabrilli (PSDB/SP), Senadora Leila Barros (PSB/DF), Senadora Kátia Abreu (PP/TO), Senadora Nilda Gondim (MDB/PB), Senadora Maria do Carmo Alves (DEM/SE), Senadora Mailza Gomes (PP/AC), Senadora Soraya Thronicke (PSL/MS), Senadora Zenaide Maia (PROS/RN)",SF,2021-02-05,APROVADA,False,Outros,"Altera o Regimento Interno do Senado Federal, para dispor sobre a indicação de líder e vice-líderes da bancada feminina.",146335,https://legis.senado.gov.br/sdleg-getter/documento?dm=8923433
2021,PRS 8/2021,Projeto de Resolução,Senadora Soraya Thronicke (PSL/MS),SF,2021-02-09,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,"Institui, no âmbito do Senado Federal, a Frente Parlamentar em Apoio ao Consórcio Interestadual de Desenvolvimento do Brasil Central (FPBrC).",146374,https://legis.senado.gov.br/sdleg-getter/documento?dm=8923784
2021,PRS 9/2021,Projeto de Resolução,"Senador Weverton (PDT/MA), Senador Randolfe Rodrigues (REDE/AP)",SF,2021-02-09,APROVADA,False,Outros,"Altera o Regimento Interno do Senado Federal, para criar a Liderança da Oposição.",146403,https://legis.senado.gov.br/sdleg-getter/documento?dm=8924044
2021,PEC 1/2021,Proposta de Emenda à Constituição,"Senador Wellington Fagundes (PL/MT), Senador Zequinha Marinho (PSC/PA), Senador Angelo Coronel (PSD/BA), Senador Flávio Arns (PODEMOS/PR), Senador Nelsinho Trad (PSD/MS), Senadora Zenaide Maia (PROS/RN), Senador Jayme Campos (DEM/MT), Senador Antonio Anastasia (PSD/MG), Senador Acir Gurgacz (PDT/RO), Senador Jaques Wagner (PT/BA), Senadora Maria do Carmo Alves (DEM/SE), Senador Marcos Rogério (DEM/RO), Senador Paulo Paim (PT/RS), Senador Mecias de Jesus (REPUBLICANOS/RR), Senador Lucas Barreto (PSD/AP), Senadora Mara Gabrilli (PSDB/SP), Senador Lasier Martins (PODEMOS/RS), Senador Weverton (PDT/MA), Senadora Soraya Thronicke (PSL/MS), Senador Fernando Collor (PROS/AL), Senador Jorginho Mello (PL/SC), Senador Marcelo Castro (MDB/PI), Senador Telmário Mota (PROS/RR), Senador Dário Berger (MDB/SC), Senador Izalci Lucas (PSDB/DF), Senador Oriovisto Guimarães (PODEMOS/PR), Senador Carlos Portinho (PL/RJ), Senador Luiz do Carmo (MDB/GO), Senador Paulo Rocha (PT/PA), Senador Tasso Jereissati (PSDB/CE)",SF,2021-02-09,REMETIDA À CÂMARA DOS DEPUTADOS,False,Comunicações (rádio/TV),Insere art. 175-A na Constituição para determinar que pelo menos 70% dos recursos obtidos com outorgas onerosas de obras e serviços de transportes sejam reinvestidos no próprio setor.,146407,https://legis.senado.gov.br/sdleg-getter/documento?dm=8924121
2021,PRS 10/2021,Projeto de Resolução,Senador Fernando Bezerra Coelho (MDB/PE),SF,2021-02-10,APROVADA,False,Tributário e Economia,"Autoriza a República Federativa do Brasil a contratar operação de crédito externo no valor de até US$ 200.000.000,00 (duzentos milhões de dólares dos Estados Unidos da América), junto ao Banco Interamericano de Desenvolvimento – BID, cujos recursos destinam-se ao financiamento do “Programa Emergencial de Acesso a Crédito – FGI”.",146460,
2021,PRS 11/2021,Projeto de Resolução,Senador Carlos Viana (PSD/MG),SF,2021-02-10,APROVADA,False,Tributário e Economia,"Autoriza a República Federativa do Brasil a contratar operação de crédito externo, no valor total de até US$ 1.000.000.000,00 (um bilhão de dólares dos Estados Unidos da América), com o Banco Internacional para Reconstrução e Desenvolvimento (BIRD).",146463,
2021,MPV 1028/2021,Medida Provisória,Presidência da República,CN,2021-02-10,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,Estabelece normas para facilitação de acesso a crédito e mitigação dos impactos econômicos decorrentes da pandemia da covid-19.,146445,https://legis.senado.gov.br/sdleg-getter/documento?dm=8924713
2021,PL 385/2021,Projeto de Lei Ordinária,Senador Jorginho Mello (PL/SC),SF,2021-02-10,REMETIDA À CÂMARA DOS DEPUTADOS,False,Trabalho e Previdência,"Acrescenta os §§ 15, 16 e 17 ao art. 69 da Lei nº 8.212, de 24 de julho de 1991, para dispor sobre medidas alternativas de prova de vida para os beneficiários da Previdência Social e dá outras providências.",146473,https://legis.senado.gov.br/sdleg-getter/documento?dm=8924991
2021,MPV 1029/2021,Medida Provisória,Presidência da República,CN,2021-02-11,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,"Altera a Lei nº 13.475, de 28 de agosto de 2017, que dispõe sobre o exercício da profissão de tripulante de aeronave, denominado aeronauta.",146486,https://legis.senado.gov.br/sdleg-getter/documento?dm=8925238
2021,PL 428/2021,Projeto de Lei Ordinária,Senador Confúcio Moura (MDB/RO),SF,2021-02-11,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Inscreve o nome de Lauro Nina Sodré e Silva no Livro dos Heróis e Heroínas da Pátria.,146503,https://legis.senado.gov.br/sdleg-getter/documento?dm=8925475
2021,PL 458/2021,Projeto de Lei Ordinária,Senador Roberto Rocha (PSDB/MA),SF,2021-02-12,REMETIDA À CÂMARA DOS DEPUTADOS,False,Assistência e Direitos,"Dispõe sobre o Regime Especial de Atualização Patrimonial (REAP) de bens ou cessões de direitos de origem lícita referentes a bens móveis ou imóveis, declarados incorretamente ou com valores desatualizados por residentes ou domiciliados no País.",146541,https://legis.senado.gov.br/sdleg-getter/documento?dm=8926029
2021,PRS 12/2021,Projeto de Resolução,Senadora Eliziane Gama (CIDADANIA/MA),SF,2021-02-18,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Cria a Frente Parlamentar pelo Desarmamento (FP-Desarmamento).,146567,https://legis.senado.gov.br/sdleg-getter/documento?dm=8926257
2021,PL 496/2021,Projeto de Lei Ordinária,Senador Styvenson Valentim (PODEMOS/RN),SF,2021-02-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,"Altera a Lei nº 6.259, de 30 de outubro de 1975, para estabelecer os direitos da pessoa no momento da vacinação e prever que sua obstrução configura crime.",146626,https://legis.senado.gov.br/sdleg-getter/documento?dm=8927692
2021,PL 520/2021,Projeto de Lei Ordinária,Senador Jorge Kajuru (CIDADANIA/GO),SF,2021-02-22,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,"Altera a Lei nº 13.895, de 30 de outubro de 2019, que institui a Política Nacional de Prevenção do Diabetes e de Assistência Integral à Pessoa Diabética, para assegurar o atendimento prioritário às pessoas com diabetes mellitus nos serviços públicos e privados de saúde, nos casos que especifica.",146670,https://legis.senado.gov.br/sdleg-getter/documento?dm=8928139
2021,MPV 1030/2021,Medida Provisória,Presidência da República,CN,2021-02-22,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre crédito extraordinário, em favor do Ministério do Desenvolvimento Regional, no valor de R$ 450.000.000,00, para o fim que especifica.",146688,https://legis.senado.gov.br/sdleg-getter/documento?dm=8928520
2021,PL 534/2021,Projeto de Lei Ordinária,Senador Rodrigo Pacheco (DEM/MG),SF,2021-02-23,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Saúde,Dispõe sobre a responsabilidade civil relativa a eventos adversos pós-vacinação contra covid-19 e sobre a aquisição e comercialização de vacinas por pessoas jurídicas de direito privado.,146696,https://legis.senado.gov.br/sdleg-getter/documento?dm=8928756
2021,PL 542/2021,Projeto de Lei Ordinária,Senador Jorge Kajuru (CIDADANIA/GO),SF,2021-02-23,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para instituir semana dedicada à saúde mental nas escolas de educação básica.",146705,https://legis.senado.gov.br/sdleg-getter/documento?dm=8928929
2021,MPV 1031/2021,Medida Provisória,Presidência da República,CN,2021-02-23,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Tributário e Economia,"Dispõe sobre a desestatização da empresa Centrais Elétricas Brasileiras S.A. - Eletrobras e altera a Lei nº 5.899, de 5 de julho de 1973, a Lei nº 9.991, de 24 de julho de 2000, e a Lei nº 10.438, de 26 de abril de 2002.",146740,https://legis.senado.gov.br/sdleg-getter/documento?dm=8929375
2021,PRS 13/2021,Projeto de Resolução,Senador Cid Gomes (PDT/CE),SF,2021-02-24,APROVADA,False,Tributário e Economia,"Autoriza o Município de Iguatu, Estado do Ceará, a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 38.000.000,00 (trinta e oito milhões de dólares dos Estados Unidos da América).",146821,
2021,PL 576/2021,Projeto de Lei Ordinária,Senador Jean Paul Prates (PT/RN),SF,2021-02-24,REMETIDA À CÂMARA DOS DEPUTADOS,False,Comunicações (rádio/TV),Disciplina a outorga de autorizações para aproveitamento de potencial energético offshore.,146793,https://legis.senado.gov.br/sdleg-getter/documento?dm=8930687
2021,PL 589/2021,Projeto de Lei Ordinária,Senador Otto Alencar (PSD/BA),SF,2021-02-24,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,Dispõe sobre medidas de controle da qualidade de medicamentos no período pós-registro.,146827,https://legis.senado.gov.br/sdleg-getter/documento?dm=8930998
